Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Industries,Organization Location,Organization Revenue Range,Number of Funding Rounds,Funding Status
Corporate Round - GetMyBoat,https://www.crunchbase.com/funding_round/getmyboat-corporate-round--cb5c57c8,GetMyBoat,https://www.crunchbase.com/organization/getmyboat,Corporate Round,10000000,USD,10000000,2018-03-27,"Boating, E-Commerce, Hospitality, Internet, Leisure, Lifestyle, Marketplace, Rental, Travel","San Francisco, California, United States, North America",$1M to $10M,3,
Venture Round - Pixelz,https://www.crunchbase.com/funding_round/pixelz-series-unknown--71d7a056,Pixelz,https://www.crunchbase.com/organization/pixelz,Venture - Series Unknown,7000000,USD,7000000,2017-11-16,"E-Commerce, Photography","San Francisco, California, United States, North America",$50M to $100M,1,
Venture Round - Strypes,https://www.crunchbase.com/funding_round/strypes-series-unknown--b81afdbd,Strypes,https://www.crunchbase.com/organization/strypes,Venture - Series Unknown,1150086,USD,1150086,2018-04-05,"3D Technology, E-Commerce","San Francisco, California, United States, North America",,2,
Seed Round - Price.com,https://www.crunchbase.com/funding_round/price-technologies-seed--ad1783a0,Price.com,https://www.crunchbase.com/organization/price-technologies,Seed,2000000,USD,2000000,2018-04-23,"Artificial Intelligence, Big Data, E-Commerce, Shopping, Software","San Francisco, California, United States, North America",$1M to $10M,3,Seed
Series A - Your Super,https://www.crunchbase.com/funding_round/your-superfoods-series-a--2d0fc542,Your Super,https://www.crunchbase.com/organization/your-superfoods,Series A,5000000,USD,5000000,2019-01-23,"E-Commerce, Food and Beverage","Los Angeles, California, United States, North America",Less than $1M,1,Early Stage Venture
Venture Round - AxleHire,https://www.crunchbase.com/funding_round/axlehire-series-unknown--bbd3eb7c,AxleHire,https://www.crunchbase.com/organization/axlehire,Venture - Series Unknown,4300000,USD,4300000,2017-12-18,"Delivery, Delivery Service, E-Commerce, Logistics, Transportation","San Francisco, California, United States, North America",$1M to $10M,4,Early Stage Venture
Seed Round - For Days,https://www.crunchbase.com/funding_round/for-days-seed--7cc8d3ed,For Days,https://www.crunchbase.com/organization/for-days,Seed,,,,2018-03-18,"E-Commerce, Fashion, Manufacturing","Los Angeles, California, United States, North America",,4,Seed
Series B - Hims,https://www.crunchbase.com/funding_round/hims-series-b--94c96004,Hims,https://www.crunchbase.com/organization/hims,Series B,40000000,USD,40000000,2018-03-02,"E-Commerce, Health Care, Men's, Wellness","San Francisco, California, United States, North America",$10M to $50M,7,Late Stage Venture
Seed Round - The Lovely Little Blonde,https://www.crunchbase.com/funding_round/the-lovely-little-blonde-seed--b5f6c44a,The Lovely Little Blonde,https://www.crunchbase.com/organization/the-lovely-little-blonde,Seed,,,,2018-05-30,"Blogging Platforms, Content Marketing, E-Commerce, Fashion, Food and Beverage, Internet, News, Retail, Travel, Web Design","Los Angeles, California, United States, North America",,1,Seed
Seed Round - Halla,https://www.crunchbase.com/funding_round/halla-seed--c63fb3e5,Halla,https://www.crunchbase.com/organization/halla,Seed,250000,USD,250000,2018-05-26,"Data Mining, Delivery, E-Commerce, Food Delivery, Grocery, Nutrition, Personalization, Retail Technology, Shopping, Software","Los Angeles, California, United States, North America",$1M to $10M,4,Seed
Seed Round - Hims,https://www.crunchbase.com/funding_round/hims-seed--70685421,Hims,https://www.crunchbase.com/organization/hims,Seed,,,,2017-11-01,"E-Commerce, Health Care, Men's, Wellness","San Francisco, California, United States, North America",$10M to $50M,7,Late Stage Venture
Series E - Minted,https://www.crunchbase.com/funding_round/minted-series-e--2bf7e724,Minted,https://www.crunchbase.com/organization/minted,Series E,208000000,USD,208000000,2018-12-14,"Art, Crowdsourcing, E-Commerce, Graphic Design, Home Decor, Internet","San Francisco, California, United States, North America",$1B to $10B,6,Late Stage Venture
Private Equity Round - Real Good Foods,https://www.crunchbase.com/funding_round/real-good-foods-private-equity--ea67e915,Real Good Foods,https://www.crunchbase.com/organization/real-good-foods,Private Equity,,,,2019-03-13,"E-Commerce, Food and Beverage, Retail","Glendale, California, United States, North America",$1M to $10M,1,Private Equity
Grant - Wheel the World,https://www.crunchbase.com/funding_round/wheel-the-world-grant--b8499ead,Wheel the World,https://www.crunchbase.com/organization/wheel-the-world,Grant,40000,USD,40000,2019-01-09,"Adventure Travel, E-Commerce, Tourism, Travel","Berkeley, California, United States, North America",,7,Seed
Series A - Foodstirs,https://www.crunchbase.com/funding_round/foodstirs-series-a--aaa361b3,Foodstirs,https://www.crunchbase.com/organization/foodstirs,Series A,5000000,USD,5000000,2018-01-01,"Consumer Goods, E-Commerce, Organic Food, Retail","Santa Monica, California, United States, North America",$1M to $10M,4,Early Stage Venture
Seed Round - Steps Mobile Inc.,https://www.crunchbase.com/funding_round/steps-mobile-inc-seed--8eaa1e34,Steps Mobile Inc.,https://www.crunchbase.com/organization/steps-mobile-inc,Seed,150000,USD,150000,2018-09-02,"Advertising, E-Commerce, Fitness, Lifestyle, Mobile Apps","San Francisco, California, United States, North America",,2,Seed
Seed Round - Proven Skincare,https://www.crunchbase.com/funding_round/proven-2932-seed--7e7eef19,Proven Skincare,https://www.crunchbase.com/organization/proven-2932,Seed,,,,2018-01-04,"Artificial Intelligence, Beauty, Cosmetics, E-Commerce, Lifestyle, Sales","San Francisco, California, United States, North America",,4,Seed
Series A - Skylar,https://www.crunchbase.com/funding_round/skylar-body-series-a--fc24c61c,Skylar,https://www.crunchbase.com/organization/skylar-body,Series A,8000000,USD,8000000,2019-02-13,"Beauty, Consumer Goods, Cosmetics, E-Commerce, Sales","Los Angeles, California, United States, North America",$1M to $10M,3,Early Stage Venture
Series B - Roadster,https://www.crunchbase.com/funding_round/roadster-series-b--e13e87be,Roadster,https://www.crunchbase.com/organization/roadster,Series B,15000000,USD,15000000,2018-06-27,"Automotive, E-Commerce","San Francisco, California, United States, North America",Less than $1M,6,Early Stage Venture
Venture Round - MyLabBox,https://www.crunchbase.com/funding_round/mylabbox-series-unknown--de5527a0,MyLabBox,https://www.crunchbase.com/organization/mylabbox,Venture - Series Unknown,,,,2018-02-01,"E-Commerce, Health Care, Health Diagnostics, Medical","Los Angeles, California, United States, North America",$1M to $10M,4,Seed
Seed Round - Senpex,https://www.crunchbase.com/funding_round/senpex-seed--44f9e1da,Senpex,https://www.crunchbase.com/organization/senpex,Seed,120000,USD,120000,2018-02-21,"Catering, Crowdsourcing, Delivery, Delivery Service, E-Commerce, Food Delivery, Internet, Last Mile Transportation, Same Day Delivery, Shipping","Sunnyvale, California, United States, North America",Less than $1M,5,Seed
Debt Financing - Revival Rugs,https://www.crunchbase.com/funding_round/revival-rugs-debt-financing--bdce73dd,Revival Rugs,https://www.crunchbase.com/organization/revival-rugs,Debt Financing,150000,USD,150000,2018-10-31,"E-Commerce, Fashion, Retail, Web Design","Oakland, California, United States, North America",,2,
Series B - Dote Shopping,https://www.crunchbase.com/funding_round/dote-shopping-series-b--3130636a,Dote Shopping,https://www.crunchbase.com/organization/dote-shopping,Series B,12000000,USD,12000000,2019-04-09,"E-Commerce, Internet, Retail, Shopping","San Francisco, California, United States, North America",Less than $1M,4,Early Stage Venture
Convertible Note - Bundle,https://www.crunchbase.com/funding_round/bundle-5-convertible-note--913e1edc,Bundle,https://www.crunchbase.com/organization/bundle-5,Convertible Note,50000,USD,50000,2017-07-31,"E-Commerce, Industrial, Internet, Web Hosting","San Francisco, California, United States, North America",,1,
Series C - NimbleRx,https://www.crunchbase.com/funding_round/nimble-pharmacy-series-c--cc59a951,NimbleRx,https://www.crunchbase.com/organization/nimble-pharmacy,Series C,20000000,USD,20000000,2018-04-03,"E-Commerce, Health Care, Medical, Mobile, Pharmaceutical","Menlo Park, California, United States, North America",$1M to $10M,5,Late Stage Venture
Seed Round - Beauty By Design,https://www.crunchbase.com/funding_round/beauty-by-design-seed--6b207364,Beauty By Design,https://www.crunchbase.com/organization/beauty-by-design,Seed,2200000,USD,2200000,2018-02-06,"Beauty, Computer Vision, E-Commerce","Los Angeles, California, United States, North America",Less than $1M,1,Seed
Convertible Note - Switch,https://www.crunchbase.com/funding_round/switch-10-convertible-note--bfb26baa,Switch,https://www.crunchbase.com/organization/switch-10,Convertible Note,,,,2017-12-10,"Collaborative Consumption, E-Commerce, Fashion, Jewelry, Rental, Retail","Los Angeles, California, United States, North America",,3,
Corporate Round - Fashionphile,https://www.crunchbase.com/funding_round/fashionphile-corporate-round--e53b38ce,Fashionphile,https://www.crunchbase.com/organization/fashionphile,Corporate Round,,,,2019-04-17,"E-Commerce, Fashion","San Francisco, California, United States, North America",$50M to $100M,1,
Grant - Wheel the World,https://www.crunchbase.com/funding_round/wheel-the-world-grant--a7284d5b,Wheel the World,https://www.crunchbase.com/organization/wheel-the-world,Grant,40000,USD,40000,2018-05-04,"Adventure Travel, E-Commerce, Tourism, Travel","Berkeley, California, United States, North America",,7,Seed
Series A - Earny,https://www.crunchbase.com/funding_round/earny-series-a--5ee75ba6,Earny,https://www.crunchbase.com/organization/earny,Series A,9000000,USD,9000000,2017-12-05,"E-Commerce, FinTech, Internet","Santa Monica, California, United States, North America",$1M to $10M,2,Early Stage Venture
Venture Round - One Potato,https://www.crunchbase.com/funding_round/one-potato-c0d2-series-unknown--c06d4d42,One Potato,https://www.crunchbase.com/organization/one-potato-c0d2,Venture - Series Unknown,,,,2018-11-01,"E-Commerce, Food and Beverage, Staffing Agency, Travel","Los Angeles, California, United States, North America",,2,
Convertible Note - SandCage,https://www.crunchbase.com/funding_round/sandcage-convertible-note--7ec20334,SandCage,https://www.crunchbase.com/organization/sandcage,Convertible Note,,,,2017-11-17,"Cloud Computing, Cloud Data Services, Developer APIs, Developer Tools, E-Commerce, Hardware, Internet, Photo Sharing, SaaS, Web Hosting","Sunnyvale, California, United States, North America",,2,
Series B - Gobble,https://www.crunchbase.com/funding_round/gobble-series-b--fcd472f1,Gobble,https://www.crunchbase.com/organization/gobble,Series B,15000000,USD,15000000,2017-10-05,"Cooking, Delivery, E-Commerce, Food Processing, Hospitality","Palo Alto, California, United States, North America",$10M to $50M,6,Early Stage Venture
Seed Round - Ovcio,https://www.crunchbase.com/funding_round/ovcio-seed--72439f89,Ovcio,https://www.crunchbase.com/organization/ovcio,Seed,2800000,USD,2800000,2017-08-02,"E-Commerce, Fashion","Santa Clara, California, United States, North America",,1,Seed
Pre Seed Round - Paymily,https://www.crunchbase.com/funding_round/paymily-pre-seed--549b2650,Paymily,https://www.crunchbase.com/organization/paymily,Pre-Seed,100000,USD,100000,2019-03-04,"Credit Cards, E-Commerce, Mobile, Mobile Apps, Payments, Point of Sale, QR Codes, Web Apps","Mountain View, California, United States, North America",,3,Seed
Seed Round - Gallo Azul,https://www.crunchbase.com/funding_round/gallo-azul-seed--13933229,Gallo Azul,https://www.crunchbase.com/organization/gallo-azul,Seed,,,,2017-08-01,"E-Commerce, Internet","San Pedro, California, United States, North America",,1,Seed
Seed Round - RIGS Inc,https://www.crunchbase.com/funding_round/rigs-seed--b385cc20,RIGS Inc,https://www.crunchbase.com/organization/rigs,Seed,100000,USD,100000,2017-07-03,"Automotive, E-Commerce, Information Technology, Service Industry","San Jose, California, United States, North America",Less than $1M,2,Seed
Seed Round - Boomer Enterprises,https://www.crunchbase.com/funding_round/boomer-enterprises-seed--dfef41f3,Boomer Enterprises,https://www.crunchbase.com/organization/boomer-enterprises,Seed,,,,2017-08-10,E-Commerce,"Santa Monica, California, United States, North America",,1,Seed
Series D - Shift,https://www.crunchbase.com/funding_round/shiftcars-series-d--c5f818b8,Shift,https://www.crunchbase.com/organization/shiftcars,Series D,40000000,USD,40000000,2019-04-10,"Automotive, E-Commerce, Internet, Logistics, Marketplace, Retail Technology","San Francisco, California, United States, North America",$100M to $500M,8,Late Stage Venture
Series B - YourMechanic,https://www.crunchbase.com/funding_round/yourmechanic-series-b--6654e71b,YourMechanic,https://www.crunchbase.com/organization/yourmechanic,Series B,10200000,USD,10200000,2018-10-09,"Automotive, Consumer, E-Commerce, Logistics","Mountain View, California, United States, North America",$10M to $50M,7,Early Stage Venture
Seed Round - Cosme Hunt,https://www.crunchbase.com/funding_round/cosme-hunt-seed--18cda28a,Cosme Hunt,https://www.crunchbase.com/organization/cosme-hunt,Seed,,,,2018-05-31,"Beauty, Cosmetics, Digital Media, E-Commerce, Health Care, Shopping, Social Media, Wellness","San Francisco, California, United States, North America",,1,Seed
Series A - Yamibuy,https://www.crunchbase.com/funding_round/yamibuy-series-a--d709c22c,Yamibuy,https://www.crunchbase.com/organization/yamibuy,Series A,10000000,USD,10000000,2017-07-10,"Beauty, E-Commerce, Retail","Brea, California, United States, North America",$50M to $100M,1,Early Stage Venture
Seed Round - Click Deal Buy!,https://www.crunchbase.com/funding_round/click-deal-buy-seed--063b39a1,Click Deal Buy!,https://www.crunchbase.com/organization/click-deal-buy,Seed,200000,USD,200000,2018-04-01,"Analytics, Artificial Intelligence, Big Data, E-Commerce, Machine Learning, Personalization","San Francisco, California, United States, North America",,1,Seed
Seed Round - Sudden Coffee,https://www.crunchbase.com/funding_round/sudden-coffee-seed--5a99282c,Sudden Coffee,https://www.crunchbase.com/organization/sudden-coffee,Seed,120000,USD,120000,2018-01-07,"Coffee, E-Commerce, Food and Beverage","San Francisco, California, United States, North America",Less than $1M,4,Seed
Venture Round - Figg,https://www.crunchbase.com/funding_round/empyr-series-unknown--083325c0,Figg,https://www.crunchbase.com/organization/empyr,Venture - Series Unknown,,,,2018-02-14,"Advertising, Advertising Platforms, E-Commerce, Internet, Local Advertising, Loyalty Programs, Payments, Retail","San Diego, California, United States, North America",$10M to $50M,10,M&A
